CMDLINE /Users/benfourcin/miniconda3/envs/ben-wk/bin/python memory_profile.py
MEM 69.640625 1645015575.3894
MEM 69.640625 1645015575.4905
MEM 69.640625 1645015575.5946
MEM 69.640625 1645015575.6973
MEM 69.640625 1645015575.8008
MEM 69.640625 1645015575.9059
MEM 69.640625 1645015576.0087
MEM 69.640625 1645015576.1119
MEM 69.640625 1645015576.2147
MEM 69.640625 1645015576.3169
MEM 69.640625 1645015576.4216
MEM 69.640625 1645015576.5238
MEM 69.644531 1645015576.6261
MEM 69.644531 1645015576.7285
MEM 69.644531 1645015576.8304
MEM 69.644531 1645015576.9330
MEM 69.644531 1645015577.0378
MEM 69.644531 1645015577.1395
MEM 69.644531 1645015577.2397
MEM 69.644531 1645015577.3449
MEM 69.644531 1645015577.4492
MEM 69.644531 1645015577.5516
MEM 69.648438 1645015577.6560
MEM 69.648438 1645015577.7611
MEM 69.648438 1645015577.8616
MEM 69.648438 1645015577.9661
MEM 69.648438 1645015578.0663
MEM 69.648438 1645015578.1683
MEM 69.648438 1645015578.2686
MEM 69.648438 1645015578.3720
MEM 69.648438 1645015578.4724
MEM 69.648438 1645015578.5771
MEM 69.648438 1645015578.6801
MEM 69.648438 1645015578.7838
MEM 69.648438 1645015578.8874
MEM 69.648438 1645015578.9902
MEM 69.648438 1645015579.0935
MEM 69.648438 1645015579.1971
MEM 69.648438 1645015579.2996
MEM 69.648438 1645015579.4014
MEM 69.648438 1645015579.5060
MEM 69.652344 1645015579.6081
MEM 69.652344 1645015579.7102
MEM 69.652344 1645015579.8110
MEM 69.652344 1645015579.9136
MEM 69.652344 1645015580.0170
MEM 69.652344 1645015580.1183
MEM 69.652344 1645015580.2185
MEM 69.652344 1645015580.3208
MEM 69.652344 1645015580.4238
MEM 69.652344 1645015580.5248
MEM 69.652344 1645015580.6271
MEM 69.652344 1645015580.7289
MEM 69.652344 1645015580.8305
MEM 69.652344 1645015580.9326
MEM 69.652344 1645015581.0337
MEM 69.652344 1645015581.1367
MEM 69.652344 1645015581.2392
MEM 69.652344 1645015581.3401
MEM 69.652344 1645015581.4441
MEM 69.652344 1645015581.5480
MEM 69.652344 1645015581.6515
MEM 69.656250 1645015581.7560
MEM 69.656250 1645015581.8594
MEM 69.656250 1645015581.9644
MEM 69.656250 1645015582.0647
MEM 69.656250 1645015582.1689
MEM 69.656250 1645015582.2694
MEM 69.656250 1645015582.3715
MEM 69.656250 1645015582.4722
MEM 69.656250 1645015582.5741
MEM 69.656250 1645015582.6751
MEM 69.656250 1645015582.7765
MEM 69.656250 1645015582.8817
MEM 69.656250 1645015582.9846
MEM 69.656250 1645015583.0896
MEM 69.656250 1645015583.1900
MEM 69.656250 1645015583.2902
MEM 69.656250 1645015583.3955
MEM 69.656250 1645015583.4988
MEM 69.656250 1645015583.6001
MEM 69.656250 1645015583.7010
MEM 69.656250 1645015583.8061
MEM 69.656250 1645015583.9083
MEM 69.656250 1645015584.0085
MEM 69.656250 1645015584.1101
MEM 69.656250 1645015584.2140
MEM 69.656250 1645015584.3151
MEM 69.656250 1645015584.4173
MEM 69.656250 1645015584.5225
MEM 69.656250 1645015584.6273
MEM 69.656250 1645015584.7325
MEM 69.660156 1645015584.8373
MEM 69.660156 1645015584.9396
MEM 69.660156 1645015585.0403
MEM 69.660156 1645015585.1410
MEM 69.660156 1645015585.2449
MEM 69.660156 1645015585.3479
MEM 69.660156 1645015585.4482
MEM 69.660156 1645015585.5500
MEM 69.660156 1645015585.6523
MEM 69.660156 1645015585.7561
MEM 69.660156 1645015585.8597
MEM 69.660156 1645015585.9616
MEM 69.660156 1645015586.0663
MEM 69.660156 1645015586.1704
MEM 69.660156 1645015586.2706
MEM 69.660156 1645015586.3709
MEM 69.660156 1645015586.4731
MEM 69.660156 1645015586.5744
MEM 69.660156 1645015586.6767
MEM 69.660156 1645015586.7796
MEM 69.660156 1645015586.8827
MEM 69.660156 1645015586.9834
MEM 69.660156 1645015587.0841
MEM 69.660156 1645015587.1880
MEM 69.660156 1645015587.2896
MEM 69.660156 1645015587.3940
MEM 69.660156 1645015587.4986
MEM 69.660156 1645015587.5996
MEM 69.660156 1645015587.7042
MEM 69.660156 1645015587.8072
MEM 69.660156 1645015587.9098
MEM 69.660156 1645015588.0149
MEM 69.660156 1645015588.1159
MEM 69.660156 1645015588.2211
MEM 69.660156 1645015588.3234
MEM 69.660156 1645015588.4244
MEM 69.660156 1645015588.5267
MEM 69.660156 1645015588.6304
MEM 69.660156 1645015588.7318
MEM 69.660156 1645015588.8370
MEM 69.660156 1645015588.9405
MEM 69.660156 1645015589.0436
MEM 69.660156 1645015589.1440
MEM 69.660156 1645015589.2476
MEM 69.660156 1645015589.3493
MEM 69.660156 1645015589.4499
MEM 69.660156 1645015589.5506
MEM 69.660156 1645015589.6548
MEM 69.660156 1645015589.7561
MEM 69.660156 1645015589.8602
MEM 69.660156 1645015589.9620
MEM 69.660156 1645015590.0664
MEM 69.660156 1645015590.1698
MEM 69.660156 1645015590.2725
MEM 69.660156 1645015590.3737
MEM 69.660156 1645015590.4763
MEM 69.660156 1645015590.5793
MEM 69.660156 1645015590.6826
MEM 69.660156 1645015590.7874
MEM 69.664062 1645015590.8897
MEM 69.664062 1645015590.9930
MEM 69.664062 1645015591.0949
MEM 69.664062 1645015591.1966
MEM 69.664062 1645015591.2988
MEM 69.664062 1645015591.4023
MEM 69.664062 1645015591.5066
MEM 69.664062 1645015591.6107
MEM 69.667969 1645015591.7154
MEM 69.667969 1645015591.8200
MEM 69.667969 1645015591.9232
MEM 69.667969 1645015592.0256
MEM 69.667969 1645015592.1308
MEM 69.667969 1645015592.2355
MEM 69.667969 1645015592.3400
MEM 69.667969 1645015592.4437
MEM 69.667969 1645015592.5488
MEM 69.671875 1645015592.6509
MEM 69.671875 1645015592.7542
MEM 69.671875 1645015592.8588
MEM 69.671875 1645015592.9632
MEM 69.671875 1645015593.0643
MEM 69.671875 1645015593.1677
MEM 69.671875 1645015593.2725
MEM 69.671875 1645015593.3734
MEM 69.671875 1645015593.4752
MEM 69.671875 1645015593.5778
MEM 69.671875 1645015593.6807
MEM 69.671875 1645015593.7812
MEM 69.671875 1645015593.8822
MEM 69.671875 1645015593.9873
MEM 69.671875 1645015594.0909
MEM 69.671875 1645015594.1923
MEM 69.671875 1645015594.2975
MEM 69.671875 1645015594.4023
MEM 69.671875 1645015594.5067
MEM 69.671875 1645015594.6100
MEM 69.675781 1645015594.7145
MEM 69.687500 1645015594.8183
MEM 69.687500 1645015594.9221
MEM 69.687500 1645015595.0261
MEM 69.687500 1645015595.1267
MEM 69.687500 1645015595.2312
MEM 69.687500 1645015595.3331
MEM 69.687500 1645015595.4351
MEM 69.687500 1645015595.5397
MEM 69.687500 1645015595.6447
MEM 69.691406 1645015595.7488
MEM 69.691406 1645015595.8508
MEM 69.691406 1645015595.9547
MEM 69.691406 1645015596.0599
MEM 69.691406 1645015596.1618
MEM 69.691406 1645015596.2638
MEM 69.691406 1645015596.3644
MEM 69.691406 1645015596.4655
MEM 69.691406 1645015596.5697
MEM 69.691406 1645015596.6703
MEM 69.691406 1645015596.7732
MEM 69.691406 1645015596.8772
MEM 69.691406 1645015596.9804
MEM 69.691406 1645015597.0806
MEM 69.691406 1645015597.1846
MEM 69.691406 1645015597.2898
MEM 69.691406 1645015597.3926
MEM 69.691406 1645015597.4966
MEM 69.691406 1645015597.6008
MEM 69.691406 1645015597.7051
MEM 69.691406 1645015597.8103
MEM 69.691406 1645015597.9139
MEM 69.691406 1645015598.0180
MEM 69.691406 1645015598.1201
MEM 69.691406 1645015598.2225
MEM 69.691406 1645015598.3267
MEM 69.691406 1645015598.4306
MEM 69.691406 1645015598.5346
MEM 69.691406 1645015598.6398
MEM 69.691406 1645015598.7400
MEM 69.691406 1645015598.8439
MEM 69.691406 1645015598.9482
MEM 69.691406 1645015599.0493
MEM 69.691406 1645015599.1543
MEM 69.691406 1645015599.2595
MEM 69.691406 1645015599.3631
MEM 69.691406 1645015599.4633
MEM 69.691406 1645015599.5657
MEM 69.691406 1645015599.6685
MEM 69.691406 1645015599.7731
MEM 69.691406 1645015599.8753
MEM 69.691406 1645015599.9784
MEM 69.691406 1645015600.0816
MEM 69.691406 1645015600.1840
MEM 69.683594 1645015600.2857
MEM 69.664062 1645015600.3898
MEM 69.664062 1645015600.4920
MEM 69.664062 1645015600.5943
MEM 69.664062 1645015600.6965
MEM 69.664062 1645015600.7973
MEM 69.664062 1645015600.9022
MEM 69.664062 1645015601.0063
MEM 69.664062 1645015601.1084
MEM 69.664062 1645015601.2105
MEM 69.664062 1645015601.3132
MEM 69.664062 1645015601.4178
MEM 69.664062 1645015601.5222
MEM 69.664062 1645015601.6243
MEM 69.664062 1645015601.7295
MEM 69.667969 1645015601.8311
MEM 69.671875 1645015601.9361
MEM 69.671875 1645015602.0404
MEM 69.671875 1645015602.1456
MEM 69.671875 1645015602.2507
MEM 69.671875 1645015602.3549
MEM 69.671875 1645015602.4572
MEM 69.671875 1645015602.5575
MEM 69.671875 1645015602.6591
MEM 69.671875 1645015602.7638
MEM 69.671875 1645015602.8672
MEM 69.671875 1645015602.9708
MEM 69.671875 1645015603.0753
MEM 69.671875 1645015603.1776
MEM 69.648438 1645015603.2778
MEM 69.648438 1645015603.3823
MEM 69.648438 1645015603.4860
MEM 69.621094 1645015603.5900
MEM 69.613281 1645015603.6934
MEM 69.613281 1645015603.7980
MEM 69.613281 1645015603.9023
MEM 69.613281 1645015604.0063
MEM 69.613281 1645015604.1091
MEM 69.613281 1645015604.2127
MEM 69.609375 1645015604.3165
MEM 69.609375 1645015604.4168
MEM 69.609375 1645015604.5207
MEM 69.609375 1645015604.6242
MEM 69.609375 1645015604.7250
MEM 69.609375 1645015604.8270
MEM 69.609375 1645015604.9311
MEM 69.609375 1645015605.0331
MEM 69.609375 1645015605.1335
MEM 69.609375 1645015605.2364
MEM 69.609375 1645015605.3399
MEM 69.609375 1645015605.4418
MEM 69.609375 1645015605.5464
MEM 69.609375 1645015605.6490
MEM 69.609375 1645015605.7524
MEM 69.609375 1645015605.8576
MEM 69.609375 1645015605.9612
MEM 69.609375 1645015606.0617
MEM 69.609375 1645015606.1644
MEM 69.609375 1645015606.2658
MEM 69.609375 1645015606.3709
MEM 69.609375 1645015606.4760
MEM 69.609375 1645015606.5791
MEM 69.609375 1645015606.6812
MEM 69.617188 1645015606.7859
MEM 69.617188 1645015606.8899
MEM 69.617188 1645015606.9903
MEM 69.617188 1645015607.0912
MEM 69.617188 1645015607.1940
MEM 69.617188 1645015607.2984
MEM 69.617188 1645015607.4028
MEM 69.617188 1645015607.5064
MEM 69.617188 1645015607.6105
MEM 69.628906 1645015607.7154
MEM 69.628906 1645015607.8167
MEM 69.628906 1645015607.9171
MEM 69.628906 1645015608.0178
MEM 69.628906 1645015608.1228
MEM 69.628906 1645015608.2262
MEM 69.628906 1645015608.3265
MEM 69.628906 1645015608.4296
MEM 69.628906 1645015608.5336
MEM 69.628906 1645015608.6340
MEM 69.628906 1645015608.7390
MEM 69.628906 1645015608.8415
MEM 69.628906 1645015608.9461
MEM 69.628906 1645015609.0478
MEM 69.628906 1645015609.1483
MEM 69.628906 1645015609.2531
MEM 69.628906 1645015609.3576
MEM 69.628906 1645015609.4582
MEM 69.628906 1645015609.5603
MEM 69.628906 1645015609.6631
MEM 69.628906 1645015609.7673
MEM 69.628906 1645015609.8718
MEM 69.628906 1645015609.9749
MEM 69.628906 1645015610.0795
MEM 69.628906 1645015610.1811
MEM 69.628906 1645015610.2817
MEM 69.628906 1645015610.3842
MEM 69.628906 1645015610.4870
MEM 69.628906 1645015610.5900
MEM 69.628906 1645015610.6950
MEM 69.628906 1645015610.7964
MEM 69.628906 1645015610.9016
MEM 69.628906 1645015611.0064
MEM 69.628906 1645015611.1090
MEM 69.628906 1645015611.2140
MEM 69.628906 1645015611.3155
MEM 69.628906 1645015611.4192
MEM 69.628906 1645015611.5215
MEM 69.628906 1645015611.6228
MEM 69.628906 1645015611.7275
MEM 69.628906 1645015611.8310
MEM 69.628906 1645015611.9323
MEM 69.632812 1645015612.0349
MEM 69.632812 1645015612.1399
MEM 69.632812 1645015612.2424
MEM 69.632812 1645015612.3467
MEM 69.632812 1645015612.4516
MEM 69.632812 1645015612.5564
MEM 69.632812 1645015612.6615
MEM 69.632812 1645015612.7634
MEM 69.640625 1645015612.8649
MEM 69.640625 1645015612.9683
MEM 69.640625 1645015613.0724
MEM 69.640625 1645015613.1740
MEM 69.640625 1645015613.2779
MEM 69.640625 1645015613.3789
MEM 69.640625 1645015613.4801
MEM 69.640625 1645015613.5849
MEM 69.640625 1645015613.6883
MEM 69.640625 1645015613.7927
MEM 69.640625 1645015613.8960
MEM 69.640625 1645015613.9992
MEM 69.640625 1645015614.1029
MEM 69.640625 1645015614.2075
MEM 69.640625 1645015614.3126
MEM 69.640625 1645015614.4157
MEM 69.640625 1645015614.5160
MEM 69.640625 1645015614.6212
MEM 69.640625 1645015614.7236
MEM 69.640625 1645015614.8244
MEM 69.640625 1645015614.9255
MEM 69.640625 1645015615.0301
MEM 69.640625 1645015615.1311
MEM 69.640625 1645015615.2318
MEM 69.640625 1645015615.3324
MEM 69.640625 1645015615.4338
MEM 69.640625 1645015615.5380
MEM 69.640625 1645015615.6402
MEM 69.640625 1645015615.7422
MEM 69.640625 1645015615.8429
MEM 69.640625 1645015615.9463
MEM 69.640625 1645015616.0492
MEM 69.640625 1645015616.1522
MEM 69.640625 1645015616.2565
MEM 69.640625 1645015616.3598
MEM 69.640625 1645015616.4641
MEM 69.640625 1645015616.5691
MEM 69.640625 1645015616.6739
MEM 69.640625 1645015616.7761
MEM 69.640625 1645015616.8803
MEM 69.640625 1645015616.9844
MEM 69.640625 1645015617.0874
MEM 69.640625 1645015617.1905
MEM 69.640625 1645015617.2939
MEM 69.640625 1645015617.3963
MEM 69.640625 1645015617.4975
MEM 69.640625 1645015617.5997
MEM 69.640625 1645015617.7035
MEM 69.640625 1645015617.8065
MEM 69.640625 1645015617.9115
MEM 69.640625 1645015618.0119
MEM 69.640625 1645015618.1122
MEM 69.640625 1645015618.2150
MEM 69.640625 1645015618.3192
MEM 69.640625 1645015618.4199
MEM 69.640625 1645015618.5208
MEM 69.640625 1645015618.6209
MEM 69.640625 1645015618.7233
MEM 69.640625 1645015618.8266
MEM 69.640625 1645015618.9296
MEM 69.640625 1645015619.0327
MEM 69.640625 1645015619.1345
MEM 69.640625 1645015619.2348
MEM 69.640625 1645015619.3350
MEM 69.640625 1645015619.4400
MEM 69.640625 1645015619.5437
MEM 69.640625 1645015619.6483
MEM 69.644531 1645015619.7512
MEM 69.640625 1645015619.8553
MEM 69.640625 1645015619.9603
MEM 69.640625 1645015620.0615
MEM 69.640625 1645015620.1622
MEM 69.640625 1645015620.2628
MEM 69.640625 1645015620.3646
MEM 69.640625 1645015620.4656
MEM 69.640625 1645015620.5664
MEM 69.640625 1645015620.6711
MEM 69.640625 1645015620.7725
MEM 69.640625 1645015620.8770
MEM 69.640625 1645015620.9792
MEM 69.640625 1645015621.0796
MEM 69.640625 1645015621.1848
MEM 69.640625 1645015621.2883
MEM 69.640625 1645015621.3901
MEM 69.640625 1645015621.4950
MEM 69.640625 1645015621.5957
MEM 69.640625 1645015621.6999
MEM 69.640625 1645015621.8035
MEM 69.640625 1645015621.9053
MEM 69.640625 1645015622.0081
MEM 69.640625 1645015622.1119
MEM 69.640625 1645015622.2170
MEM 69.640625 1645015622.3215
MEM 69.640625 1645015622.4241
MEM 69.640625 1645015622.5291
MEM 69.640625 1645015622.6314
MEM 69.640625 1645015622.7334
MEM 69.640625 1645015622.8340
MEM 69.640625 1645015622.9386
MEM 69.640625 1645015623.0427
MEM 69.640625 1645015623.1468
MEM 69.640625 1645015623.2480
MEM 69.640625 1645015623.3520
MEM 69.640625 1645015623.4566
MEM 69.640625 1645015623.5608
MEM 69.640625 1645015623.6610
MEM 69.640625 1645015623.7622
MEM 69.640625 1645015623.8624
MEM 69.640625 1645015623.9668
MEM 69.640625 1645015624.0703
MEM 69.640625 1645015624.1736
MEM 69.640625 1645015624.2751
MEM 69.640625 1645015624.3784
MEM 69.640625 1645015624.4810
MEM 69.640625 1645015624.5835
MEM 69.640625 1645015624.6851
MEM 69.640625 1645015624.7901
MEM 69.640625 1645015624.8945
MEM 69.640625 1645015624.9988
MEM 69.640625 1645015625.1003
MEM 69.640625 1645015625.2030
MEM 69.640625 1645015625.3058
MEM 69.640625 1645015625.4108
MEM 69.640625 1645015625.5159
MEM 69.640625 1645015625.6204
MEM 69.640625 1645015625.7241
MEM 69.640625 1645015625.8285
MEM 69.640625 1645015625.9322
MEM 69.640625 1645015626.0358
MEM 69.640625 1645015626.1401
MEM 69.640625 1645015626.2445
MEM 69.640625 1645015626.3464
MEM 69.640625 1645015626.4494
MEM 69.640625 1645015626.5498
MEM 69.640625 1645015626.6530
MEM 69.640625 1645015626.7566
MEM 69.640625 1645015626.8613
MEM 69.640625 1645015626.9649
MEM 69.640625 1645015627.0656
MEM 69.640625 1645015627.1700
MEM 69.640625 1645015627.2736
MEM 69.640625 1645015627.3785
MEM 69.640625 1645015627.4818
MEM 69.640625 1645015627.5827
MEM 69.640625 1645015627.6877
MEM 69.640625 1645015627.7902
MEM 69.640625 1645015627.8931
MEM 69.640625 1645015627.9983
MEM 69.640625 1645015628.1018
MEM 69.640625 1645015628.2066
MEM 69.640625 1645015628.3104
MEM 69.640625 1645015628.4107
MEM 69.640625 1645015628.5147
MEM 69.640625 1645015628.6182
MEM 69.640625 1645015628.7232
MEM 69.640625 1645015628.8235
MEM 69.640625 1645015628.9252
MEM 69.640625 1645015629.0261
MEM 69.640625 1645015629.1304
MEM 69.640625 1645015629.2342
MEM 69.640625 1645015629.3344
MEM 69.640625 1645015629.4396
MEM 69.640625 1645015629.5430
MEM 69.640625 1645015629.6453
MEM 69.640625 1645015629.7462
MEM 69.640625 1645015629.8499
MEM 69.640625 1645015629.9547
MEM 69.640625 1645015630.0567
MEM 69.640625 1645015630.1600
MEM 69.640625 1645015630.2641
MEM 69.640625 1645015630.3666
MEM 69.640625 1645015630.4717
MEM 69.640625 1645015630.5734
MEM 69.640625 1645015630.6777
MEM 69.640625 1645015630.7811
MEM 69.640625 1645015630.8850
MEM 69.640625 1645015630.9902
MEM 69.640625 1645015631.0938
MEM 69.640625 1645015631.1973
MEM 69.640625 1645015631.2988
MEM 69.640625 1645015631.4032
MEM 69.640625 1645015631.5038
MEM 69.640625 1645015631.6077
MEM 69.640625 1645015631.7114
MEM 69.640625 1645015631.8150
MEM 69.640625 1645015631.9193
MEM 69.652344 1645015632.0212
MEM 69.652344 1645015632.1262
MEM 69.652344 1645015632.2305
MEM 69.652344 1645015632.3341
MEM 69.652344 1645015632.4380
MEM 69.652344 1645015632.5402
MEM 69.652344 1645015632.6405
MEM 69.652344 1645015632.7430
MEM 69.652344 1645015632.8477
MEM 69.652344 1645015632.9512
MEM 69.652344 1645015633.0546
MEM 69.652344 1645015633.1598
MEM 69.652344 1645015633.2644
MEM 69.652344 1645015633.3664
MEM 69.652344 1645015633.4700
MEM 69.652344 1645015633.5748
MEM 69.652344 1645015633.6774
MEM 69.652344 1645015633.7802
MEM 69.652344 1645015633.8852
MEM 69.652344 1645015633.9902
MEM 69.652344 1645015634.0940
MEM 69.652344 1645015634.1968
MEM 69.652344 1645015634.3012
MEM 69.652344 1645015634.4057
MEM 69.652344 1645015634.5093
MEM 69.652344 1645015634.6136
MEM 69.652344 1645015634.7187
MEM 69.652344 1645015634.8193
MEM 69.652344 1645015634.9197
MEM 69.652344 1645015635.0241
MEM 69.652344 1645015635.1290
MEM 69.652344 1645015635.2292
MEM 69.652344 1645015635.3328
MEM 69.652344 1645015635.4358
MEM 69.652344 1645015635.5364
MEM 69.656250 1645015635.6402
MEM 69.656250 1645015635.7448
MEM 69.656250 1645015635.8455
MEM 69.656250 1645015635.9461
MEM 69.656250 1645015636.0478
MEM 69.656250 1645015636.1521
MEM 69.656250 1645015636.2567
MEM 69.656250 1645015636.3615
MEM 69.656250 1645015636.4644
MEM 69.656250 1645015636.5679
MEM 69.656250 1645015636.6682
MEM 69.656250 1645015636.7721
MEM 69.656250 1645015636.8745
MEM 69.656250 1645015636.9771
MEM 69.656250 1645015637.0811
MEM 69.656250 1645015637.1854
MEM 69.656250 1645015637.2903
MEM 69.656250 1645015637.3943
MEM 69.656250 1645015637.4954
MEM 69.656250 1645015637.5957
MEM 69.656250 1645015637.6985
MEM 69.656250 1645015637.7991
MEM 69.660156 1645015637.9043
MEM 69.660156 1645015638.0079
MEM 69.660156 1645015638.1094
MEM 69.660156 1645015638.2098
MEM 69.660156 1645015638.3119
MEM 69.660156 1645015638.4163
MEM 69.660156 1645015638.5199
MEM 69.660156 1645015638.6245
MEM 69.660156 1645015638.7276
MEM 69.660156 1645015638.8307
MEM 69.660156 1645015638.9343
MEM 69.660156 1645015639.0352
MEM 69.660156 1645015639.1402
MEM 69.660156 1645015639.2413
MEM 69.660156 1645015639.3435
MEM 69.660156 1645015639.4466
MEM 69.660156 1645015639.5473
MEM 69.660156 1645015639.6521
MEM 69.660156 1645015639.7568
MEM 69.660156 1645015639.8620
MEM 69.660156 1645015639.9635
MEM 69.660156 1645015640.0687
MEM 69.660156 1645015640.1727
MEM 69.660156 1645015640.2730
MEM 69.660156 1645015640.3742
MEM 69.660156 1645015640.4768
MEM 69.660156 1645015640.5806
MEM 69.660156 1645015640.6855
MEM 69.660156 1645015640.7903
MEM 69.660156 1645015640.8943
MEM 69.660156 1645015640.9947
MEM 69.660156 1645015641.0989
MEM 69.660156 1645015641.2041
MEM 69.660156 1645015641.3049
MEM 69.660156 1645015641.4068
MEM 69.660156 1645015641.5104
MEM 69.664062 1645015641.6134
MEM 69.664062 1645015641.7137
MEM 69.664062 1645015641.8183
MEM 69.667969 1645015641.9215
MEM 69.667969 1645015642.0226
MEM 69.667969 1645015642.1247
MEM 69.667969 1645015642.2277
MEM 69.667969 1645015642.3280
MEM 69.667969 1645015642.4298
MEM 69.667969 1645015642.5311
MEM 69.667969 1645015642.6327
MEM 69.667969 1645015642.7338
MEM 69.667969 1645015642.8384
MEM 69.667969 1645015642.9413
MEM 69.667969 1645015643.0438
MEM 69.667969 1645015643.1464
MEM 69.667969 1645015643.2516
MEM 69.667969 1645015643.3557
MEM 69.667969 1645015643.4568
MEM 69.667969 1645015643.5614
MEM 69.667969 1645015643.6634
MEM 69.667969 1645015643.7672
MEM 69.671875 1645015643.8719
MEM 69.671875 1645015643.9747
MEM 69.671875 1645015644.0759
MEM 69.671875 1645015644.1797
MEM 69.671875 1645015644.2838
MEM 69.671875 1645015644.3851
MEM 69.671875 1645015644.4862
MEM 69.671875 1645015644.5904
MEM 69.671875 1645015644.6938
MEM 69.671875 1645015644.7982
MEM 69.671875 1645015644.9001
MEM 69.671875 1645015645.0030
MEM 69.671875 1645015645.1074
MEM 69.671875 1645015645.2090
